Dia,Cidade,Operacao,Pedidos,Horas_Operacionais,Receita,Pedidos_Cancelados,Taxa_Cancelamento_Pct,Meta_Pedidos,Pedidos_Por_Hora,Receita_Por_Hora,Atingimento_Meta_Pct
2025-11-13,Belo Horizonte,Operação A,11987,82.0,516935.31,410,3.43,11583,146.18,6304.09,103.49
2025-11-13,Belo Horizonte,Operação B,10102,71.6,410618.55,307,3.04,10101,141.09,5734.9,100.01
2025-11-13,Belo Horizonte,Operação C,12023,74.8,531671.21,548,4.56,10553,160.74,7107.9,113.93
2025-11-13,Campinas,Operação A,11274,76.3,405612.75,370,3.29,10773,147.76,5316.03,104.65
2025-11-13,Campinas,Operação B,7945,59.2,286459.76,309,3.89,8351,134.21,4838.85,95.14
2025-11-13,Campinas,Operação C,7554,56.4,294730.54,334,4.43,7961,133.94,5225.72,94.89
2025-11-14,São Paulo,Operação A,16510,111.7,680887.04,644,3.91,15789,147.81,6095.68,104.57
2025-11-14,São Paulo,Operação B,14181,96.5,605172.62,522,3.68,13638,146.95,6271.22,103.98
2025-11-14,São Paulo,Operação C,13572,90.8,689010.83,753,5.55,12824,149.47,7588.22,105.83
2025-11-14,Rio de Janeiro,Operação A,12141,99.3,538841.63,443,3.65,14026,122.27,5426.4,86.56
2025-11-14,Rio de Janeiro,Operação B,14540,97.6,614088.41,640,4.4,13796,148.98,6291.89,105.39
2025-11-14,Rio de Janeiro,Operação C,11637,88.3,450742.62,397,3.42,12472,131.79,5104.67,93.31
2025-11-14,Curitiba,Operação A,12296,85.6,537788.05,528,4.3,12090,143.64,6282.57,101.7
2025-11-14,Curitiba,Operação B,13045,85.9,503415.23,441,3.38,12133,151.86,5860.48,107.52
2025-11-14,Curitiba,Operação C,9745,64.4,424420.79,500,5.14,9103,151.32,6590.38,107.05
2025-11-14,Belo Horizonte,Operação A,11535,76.9,593116.38,349,3.03,10870,150.0,7712.83,106.12
2025-11-14,Belo Horizonte,Operação B,9643,70.7,408172.26,277,2.88,9993,136.39,5773.3,96.5
2025-11-14,Belo Horizonte,Operação C,10130,68.7,387557.7,422,4.17,9703,147.45,5641.31,104.4
2025-11-14,Campinas,Operação A,11212,72.0,419433.63,425,3.8,10172,155.72,5825.47,110.22
2025-11-14,Campinas,Operação B,9481,66.9,350455.58,328,3.47,9455,141.72,5238.5,100.27
2025-11-14,Campinas,Operação C,9880,62.7,398028.51,244,2.47,8862,157.58,6348.14,111.49
2025-11-15,São Paulo,Operação A,14290,114.9,625698.9,488,3.42,14297,124.37,5445.6,99.95
2025-11-15,São Paulo,Operação B,13473,97.2,573433.83,518,3.85,12103,138.61,5899.52,111.32
2025-11-15,São Paulo,Operação C,8344,78.1,302468.47,259,3.12,9725,106.84,3872.84,85.8
2025-11-15,Rio de Janeiro,Operação A,11589,107.8,560576.25,421,3.64,13415,107.5,5200.15,86.39
2025-11-15,Rio de Janeiro,Operação B,12032,99.7,529593.77,429,3.57,12413,120.68,5311.87,96.93
2025-11-15,Rio de Janeiro,Operação C,10767,85.1,472594.43,471,4.38,10593,126.52,5553.4,101.64
2025-11-15,Curitiba,Operação A,10506,80.3,361916.48,426,4.06,9997,130.83,4507.05,105.09
2025-11-15,Curitiba,Operação B,10272,87.5,427669.33,431,4.2,10890,117.39,4887.65,94.33
2025-11-15,Curitiba,Operação C,8479,65.2,342856.86,267,3.16,8111,130.05,5258.54,104.54
2025-11-15,Belo Horizonte,Operação A,10262,79.5,382508.2,353,3.45,9902,129.08,4811.42,103.64
2025-11-15,Belo Horizonte,Operação B,10073,80.7,373214.52,340,3.38,10043,124.82,4624.72,100.3
2025-11-15,Belo Horizonte,Operação C,6567,56.3,279469.68,192,2.93,7012,116.64,4963.94,93.65
2025-11-15,Campinas,Operação A,8626,66.4,309391.34,181,2.11,8259,129.91,4659.51,104.44
2025-11-15,Campinas,Operação B,7364,66.2,280518.98,151,2.06,8240,111.24,4237.45,89.37
2025-11-15,Campinas,Operação C,6719,50.7,285217.19,363,5.41,6313,132.52,5625.59,106.43
2025-11-16,São Paulo,Operação A,15104,125.5,562046.72,855,5.67,15636,120.35,4478.46,96.6
2025-11-16,São Paulo,Operação B,14740,109.9,623493.26,548,3.72,13699,134.12,5673.28,107.6
2025-11-16,São Paulo,Operação C,10391,79.8,439382.66,288,2.78,9947,130.21,5506.05,104.46
2025-11-16,Rio de Janeiro,Operação A,14236,100.0,590784.04,734,5.16,12456,142.36,5907.84,114.29
2025-11-16,Rio de Janeiro,Operação B,9678,78.0,346577.75,245,2.53,9721,124.08,4443.3,99.56
2025-11-16,Rio de Janeiro,Operação C,9683,73.6,417020.71,286,2.96,9168,131.56,5666.04,105.62
2025-11-16,Curitiba,Operação A,9843,69.3,402154.87,256,2.61,8632,142.03,5803.1,114.03
2025-11-16,Curitiba,Operação B,9890,75.7,402614.92,357,3.62,9436,130.65,5318.56,104.81
2025-11-16,Curitiba,Operação C,7711,56.9,293114.63,232,3.02,7085,135.52,5151.4,108.84
2025-11-16,Belo Horizonte,Operação A,11825,84.7,571657.14,513,4.34,10554,139.61,6749.2,112.04
2025-11-16,Belo Horizonte,Operação B,7746,67.4,368866.24,356,4.6,8402,114.93,5472.79,92.19
2025-11-16,Belo Horizonte,Operação C,7762,56.6,315690.54,364,4.7,7057,137.14,5577.57,109.99
2025-11-16,Campinas,Operação A,9840,67.1,444221.7,485,4.94,8364,146.65,6620.29,117.65
2025-11-16,Campinas,Operação B,7713,58.3,294041.8,322,4.18,7259,132.3,5043.6,106.25
2025-11-16,Campinas,Operação C,9084,60.4,399043.4,370,4.08,7528,150.4,6606.68,120.67
2025-11-17,São Paulo,Operação A,17419,114.6,705128.7,625,3.59,16242,152.0,6152.96,107.25
2025-11-17,São Paulo,Operação B,14818,103.7,626086.88,474,3.2,14703,142.89,6037.48,100.78
2025-11-17,São Paulo,Operação C,13789,87.5,588813.11,520,3.78,12409,157.59,6729.29,111.12
2025-11-17,Rio de Janeiro,Operação A,14106,93.5,622380.61,448,3.18,13258,150.87,6656.48,106.4
2025-11-17,Rio de Janeiro,Operação B,12890,104.8,581821.97,524,4.07,14855,123.0,5551.74,86.77
2025-11-17,Rio de Janeiro,Operação C,12332,83.2,545107.91,517,4.19,11789,148.22,6551.78,104.61
2025-11-17,Curitiba,Operação A,11932,79.8,492394.65,313,2.62,11310,149.52,6170.36,105.5
2025-11-17,Curitiba,Operação B,11089,78.8,399298.98,340,3.07,11173,140.72,5067.25,99.25
2025-11-17,Curitiba,Operação C,9319,59.4,397108.43,429,4.61,8413,156.89,6685.33,110.77
2025-11-17,Belo Horizonte,Operação A,11734,75.5,626108.54,444,3.78,10700,155.42,8292.83,109.66
2025-11-17,Belo Horizonte,Operação B,11631,75.7,422341.37,461,3.97,10735,153.65,5579.15,108.35
2025-11-17,Belo Horizonte,Operação C,9129,63.5,351136.53,370,4.06,8998,143.76,5529.71,101.46
2025-11-17,Campinas,Operação A,10761,63.9,456876.29,271,2.52,9060,168.4,7149.86,118.77
2025-11-17,Campinas,Operação B,8316,57.9,429517.3,232,2.79,8207,143.63,7418.26,101.33
2025-11-17,Campinas,Operação C,7514,53.3,330593.71,231,3.08,7556,140.98,6202.51,99.44
2025-11-18,São Paulo,Operação A,15895,109.9,648554.54,481,3.03,15595,144.63,5901.32,101.92
2025-11-18,São Paulo,Operação B,15677,98.7,638383.73,406,2.59,14010,158.83,6467.92,111.9
2025-11-18,São Paulo,Operação C,12800,87.0,469182.99,614,4.8,12340,147.13,5392.91,103.73
2025-11-18,Rio de Janeiro,Operação A,17713,109.8,771729.06,323,1.83,15581,161.32,7028.5,113.68
2025-11-18,Rio de Janeiro,Operação B,13907,100.9,540582.52,504,3.63,14325,137.83,5357.61,97.08
2025-11-18,Rio de Janeiro,Operação C,14016,89.0,639481.74,455,3.25,12633,157.48,7185.19,110.95
2025-11-18,Curitiba,Operação A,12402,82.6,514431.45,522,4.21,11718,150.15,6227.98,105.84
2025-11-18,Curitiba,Operação B,12157,79.6,387761.55,437,3.6,11297,152.73,4871.38,107.61
2025-11-18,Curitiba,Operação C,9522,64.2,371193.28,232,2.44,9107,148.32,5781.83,104.56
2025-11-18,Belo Horizonte,Operação A,11924,83.4,528218.56,353,2.96,11834,142.97,6333.56,100.76
2025-11-18,Belo Horizonte,Operação B,12492,79.6,539495.86,415,3.33,11297,156.93,6777.59,110.58
2025-11-18,Belo Horizonte,Operação C,10140,67.3,435556.97,439,4.33,9550,150.67,6471.87,106.18
2025-11-18,Campinas,Operação A,10797,80.7,408110.01,310,2.88,11453,133.79,5057.13,94.27
2025-11-18,Campinas,Operação B,7443,51.0,330472.67,259,3.48,7234,145.94,6479.86,102.89
2025-11-18,Campinas,Operação C,7970,50.4,339220.94,300,3.77,7149,158.13,6730.57,111.48
2025-11-19,São Paulo,Operação A,18330,126.0,920914.9,575,3.14,17893,145.48,7308.85,102.44
2025-11-19,São Paulo,Operação B,15932,116.5,702122.28,475,2.99,16547,136.76,6026.8,96.28
2025-11-19,São Paulo,Operação C,13909,98.0,600360.91,414,2.98,13927,141.93,6126.13,99.87
2025-11-19,Rio de Janeiro,Operação A,15447,110.3,752788.84,417,2.7,15667,140.05,6824.92,98.6
2025-11-19,Rio de Janeiro,Operação B,12648,80.8,501283.56,441,3.49,11475,156.53,6204.0,110.22
2025-11-19,Rio de Janeiro,Operação C,10280,77.1,428594.02,463,4.51,10955,133.33,5558.94,93.84
2025-11-19,Curitiba,Operação A,13708,91.9,636723.9,363,2.65,13054,149.16,6928.44,105.01
2025-11-19,Curitiba,Operação B,10789,71.5,447509.82,356,3.3,10160,150.9,6258.88,106.19
2025-11-19,Curitiba,Operação C,7090,56.5,320974.69,261,3.69,8032,125.49,5680.97,88.27
2025-11-19,Belo Horizonte,Operação A,12304,86.5,481687.92,431,3.51,12283,142.24,5568.65,100.17
2025-11-19,Belo Horizonte,Operação B,10929,75.7,494068.84,294,2.69,10751,144.37,6526.67,101.66
2025-11-19,Belo Horizonte,Operação C,8794,60.2,412487.49,322,3.67,8552,146.08,6851.95,102.83
2025-11-19,Campinas,Operação A,11027,82.9,468864.46,401,3.64,11783,133.02,5655.78,93.58
2025-11-19,Campinas,Operação B,9114,65.8,444196.18,319,3.51,9353,138.51,6750.7,97.44
2025-11-19,Campinas,Operação C,6819,46.5,277856.21,390,5.73,6607,146.65,5975.4,103.21
2025-11-20,São Paulo,Operação A,18466,125.2,767305.39,786,4.26,17808,147.49,6128.64,103.69
2025-11-20,São Paulo,Operação B,12811,109.5,571011.54,451,3.52,15571,117.0,5214.72,82.27
2025-11-20,São Paulo,Operação C,12640,81.0,644447.27,498,3.95,11522,156.05,7956.14,109.7
2025-11-20,Rio de Janeiro,Operação A,18443,111.4,713355.9,371,2.01,15847,165.56,6403.55,116.38
2025-11-20,Rio de Janeiro,Operação B,13689,94.8,499693.76,470,3.44,13481,144.4,5271.03,101.54
2025-11-20,Rio de Janeiro,Operação C,12283,84.5,477227.58,407,3.32,12012,145.36,5647.66,102.26
2025-11-20,Curitiba,Operação A,10770,84.7,446189.26,261,2.42,12050,127.15,5267.88,89.38
2025-11-20,Curitiba,Operação B,10264,78.4,472665.09,325,3.17,11151,130.92,6028.89,92.05
2025-11-20,Curitiba,Operação C,9170,61.1,353373.86,341,3.72,8695,150.08,5783.53,105.46
2025-11-20,Belo Horizonte,Operação A,10596,75.0,462212.53,274,2.59,10670,141.28,6162.83,99.31
2025-11-20,Belo Horizonte,Operação B,9097,60.8,381095.17,330,3.63,8653,149.62,6268.01,105.13
2025-11-20,Belo Horizonte,Operação C,9388,63.6,417131.09,335,3.58,9049,147.61,6558.66,103.75
2025-11-20,Campinas,Operação A,7309,56.7,363343.52,255,3.5,8059,128.91,6408.17,90.69
2025-11-20,Campinas,Operação B,9773,68.2,408198.07,306,3.14,9692,143.3,5985.31,100.84
2025-11-20,Campinas,Operação C,10675,71.4,425511.57,232,2.18,10151,149.51,5959.55,105.16
2025-11-21,São Paulo,Operação A,19153,131.7,861442.88,801,4.18,18749,145.43,6540.95,102.15
2025-11-21,São Paulo,Operação B,15290,99.3,605230.9,414,2.71,14132,153.98,6094.97,108.19
2025-11-21,São Paulo,Operação C,14309,98.4,630655.6,547,3.83,14002,145.42,6409.1,102.19
2025-11-21,Rio de Janeiro,Operação A,14183,108.2,562481.3,459,3.24,15404,131.08,5198.53,92.07
2025-11-21,Rio de Janeiro,Operação B,12786,84.4,597714.46,585,4.58,12013,151.49,7081.92,106.43
2025-11-21,Rio de Janeiro,Operação C,11560,77.0,506126.56,462,4.0,10963,150.13,6573.07,105.45
2025-11-21,Curitiba,Operação A,13057,78.7,596784.3,556,4.26,11208,165.91,7583.03,116.5
2025-11-21,Curitiba,Operação B,12549,82.2,475490.98,425,3.39,11706,152.66,5784.56,107.2
2025-11-21,Curitiba,Operação C,8082,53.4,333973.66,280,3.47,7600,151.35,6254.19,106.34
2025-11-21,Belo Horizonte,Operação A,12615,88.6,517107.87,443,3.52,12611,142.38,5836.43,100.03
2025-11-21,Belo Horizonte,Operação B,8203,56.8,262962.1,248,3.03,8089,144.42,4629.61,101.41
2025-11-21,Belo Horizonte,Operação C,10214,67.3,404686.02,360,3.53,9585,151.77,6013.17,106.56
2025-11-21,Campinas,Operação A,9296,63.2,499393.03,462,4.98,8998,147.09,7901.79,103.31
2025-11-21,Campinas,Operação B,9204,61.9,350504.32,263,2.86,8808,148.69,5662.43,104.5
2025-11-21,Campinas,Operação C,8028,56.7,366210.05,381,4.76,8066,141.59,6458.73,99.53
2025-11-22,São Paulo,Operação A,15690,120.2,553494.27,642,4.1,15077,130.53,4604.78,104.07
2025-11-22,São Paulo,Operação B,11889,94.5,544971.59,514,4.32,11852,125.81,5766.9,100.31
2025-11-22,São Paulo,Operação C,10945,86.9,429073.82,278,2.54,10904,125.95,4937.56,100.38
2025-11-22,Rio de Janeiro,Operação A,11415,99.3,510618.64,435,3.82,12453,114.95,5142.18,91.66
2025-11-22,Rio de Janeiro,Operação B,11384,94.1,423709.27,403,3.54,11806,120.98,4502.76,96.43
2025-11-22,Rio de Janeiro,Operação C,10239,79.8,418181.92,498,4.87,10012,128.31,5240.37,102.27
2025-11-22,Curitiba,Operação A,12957,87.9,609961.92,630,4.86,11019,147.41,6939.27,117.59
2025-11-22,Curitiba,Operação B,8947,66.3,360321.98,194,2.17,8313,134.95,5434.72,107.63
2025-11-22,Curitiba,Operação C,9573,75.4,361664.05,303,3.17,9459,126.96,4796.61,101.21
2025-11-22,Belo Horizonte,Operação A,9197,74.6,378121.65,449,4.88,9354,123.28,5068.65,98.32
2025-11-22,Belo Horizonte,Operação B,9408,65.0,427079.43,359,3.82,8157,144.74,6570.45,115.34
2025-11-22,Belo Horizonte,Operação C,8636,66.6,407137.31,341,3.95,8350,129.67,6113.17,103.43
2025-11-22,Campinas,Operação A,7815,59.1,352737.0,255,3.27,7409,132.23,5968.48,105.48
2025-11-22,Campinas,Operação B,7738,62.4,282355.73,174,2.26,7824,124.01,4524.93,98.9
2025-11-22,Campinas,Operação C,6105,45.0,195597.32,181,2.97,5644,135.67,4346.61,108.17
2025-11-23,São Paulo,Operação A,14311,112.5,494792.43,547,3.82,14129,127.21,4398.15,101.29
2025-11-23,São Paulo,Operação B,13106,93.6,517856.56,448,3.42,11752,140.02,5532.66,111.52
2025-11-23,São Paulo,Operação C,11907,90.2,501856.92,376,3.16,11330,132.01,5563.82,105.09
2025-11-23,Rio de Janeiro,Operação A,14221,106.1,553758.08,546,3.84,13327,134.03,5219.21,106.71
2025-11-23,Rio de Janeiro,Operação B,13418,98.5,613598.44,488,3.64,12374,136.22,6229.43,108.44
2025-11-23,Rio de Janeiro,Operação C,8913,72.8,385750.65,379,4.25,9144,122.43,5298.77,97.47
2025-11-23,Curitiba,Operação A,14474,104.4,540144.45,417,2.89,13106,138.64,5173.8,110.44
2025-11-23,Curitiba,Operação B,11471,89.7,483962.16,313,2.73,11270,127.88,5395.34,101.78
2025-11-23,Curitiba,Operação C,10193,75.9,396523.95,275,2.7,9531,134.3,5224.29,106.95
2025-11-23,Belo Horizonte,Operação A,10713,82.3,485603.59,421,3.94,10335,130.17,5900.41,103.66
2025-11-23,Belo Horizonte,Operação B,8468,67.8,350238.44,259,3.06,8520,124.9,5165.76,99.39
2025-11-23,Belo Horizonte,Operação C,7849,60.4,301466.56,314,4.0,7587,129.95,4991.17,103.45
2025-11-23,Campinas,Operação A,8319,68.1,337697.91,307,3.69,8555,122.16,4958.85,97.24
2025-11-23,Campinas,Operação B,8293,62.1,378105.94,376,4.54,7795,133.54,6088.66,106.39
2025-11-23,Campinas,Operação C,6736,56.1,275661.08,181,2.7,7047,120.07,4913.74,95.59
2025-11-24,São Paulo,Operação A,21819,129.8,973154.56,913,4.19,18536,168.1,7497.34,117.71
2025-11-24,São Paulo,Operação B,15785,104.3,562106.74,543,3.44,14894,151.34,5389.33,105.98
2025-11-24,São Paulo,Operação C,12649,84.0,528241.98,639,5.06,12005,150.58,6288.59,105.36
2025-11-24,Rio de Janeiro,Operação A,16584,110.1,678820.29,802,4.84,15735,150.63,6165.49,105.4
2025-11-24,Rio de Janeiro,Operação B,13593,90.0,573203.2,431,3.18,12856,151.03,6368.92,105.73
2025-11-24,Rio de Janeiro,Operação C,10141,79.6,363140.84,383,3.78,11376,127.4,4562.07,89.14
2025-11-24,Curitiba,Operação A,14494,95.8,566983.9,339,2.35,13693,151.29,5918.41,105.85
2025-11-24,Curitiba,Operação B,11240,79.3,500999.86,428,3.81,11327,141.74,6317.78,99.23
2025-11-24,Curitiba,Operação C,10105,68.3,439916.91,344,3.4,9756,147.95,6440.95,103.58
2025-11-24,Belo Horizonte,Operação A,10422,75.7,338297.75,349,3.36,10815,137.68,4468.93,96.37
2025-11-24,Belo Horizonte,Operação B,12465,80.3,534883.58,363,2.91,11477,155.23,6661.07,108.61
2025-11-24,Belo Horizonte,Operação C,10001,68.3,483045.67,271,2.72,9760,146.43,7072.41,102.47
2025-11-24,Campinas,Operação A,9092,65.5,327962.32,250,2.75,9354,138.81,5007.06,97.2
2025-11-24,Campinas,Operação B,8727,62.2,231915.65,380,4.36,8889,140.31,3728.55,98.18
2025-11-24,Campinas,Operação C,6917,45.0,291377.65,359,5.19,6428,153.71,6475.06,107.61
2025-11-25,São Paulo,Operação A,17801,124.9,697652.27,837,4.7,17857,142.52,5585.69,99.69
2025-11-25,São Paulo,Operação B,13804,92.2,572528.05,445,3.23,13182,149.72,6209.63,104.72
2025-11-25,São Paulo,Operação C,13878,92.7,608267.23,501,3.61,13255,149.71,6561.67,104.7
2025-11-25,Rio de Janeiro,Operação A,15866,106.7,624522.13,555,3.5,15254,148.7,5853.07,104.01
2025-11-25,Rio de Janeiro,Operação B,11904,85.2,483961.88,405,3.4,12186,139.72,5680.3,97.69
2025-11-25,Rio de Janeiro,Operação C,12522,79.6,500956.93,457,3.66,11388,157.31,6293.43,109.96
2025-11-25,Curitiba,Operação A,12126,85.7,512868.72,521,4.3,12257,141.49,5984.47,98.93
2025-11-25,Curitiba,Operação B,11276,75.1,441778.87,572,5.08,10742,150.15,5882.54,104.97
2025-11-25,Curitiba,Operação C,7885,60.4,358300.21,268,3.41,8639,130.55,5932.12,91.27
2025-11-25,Belo Horizonte,Operação A,11092,78.0,548908.23,419,3.78,11161,142.21,7037.28,99.38
2025-11-25,Belo Horizonte,Operação B,10994,73.5,473623.7,507,4.62,10519,149.58,6443.86,104.52
2025-11-25,Belo Horizonte,Operação C,7907,59.6,359548.83,308,3.9,8521,132.67,6032.7,92.79
2025-11-25,Campinas,Operação A,10912,71.5,442121.76,383,3.52,10223,152.62,6183.52,106.74
2025-11-25,Campinas,Operação B,8582,60.6,401265.92,203,2.37,8664,141.62,6621.55,99.05
2025-11-25,Campinas,Operação C,11082,70.6,386629.9,367,3.32,10104,156.97,5476.34,109.68
2025-11-26,São Paulo,Operação A,17741,116.7,674911.76,625,3.53,16710,152.02,5783.31,106.17
2025-11-26,São Paulo,Operação B,14265,101.7,549102.52,604,4.24,14556,140.27,5399.24,98.0
2025-11-26,São Paulo,Operação C,11977,78.3,541241.12,398,3.33,11215,152.96,6912.4,106.79
2025-11-26,Rio de Janeiro,Operação A,16658,104.1,652670.33,502,3.02,14906,160.02,6269.65,111.75
2025-11-26,Rio de Janeiro,Operação B,13880,86.7,654708.15,330,2.38,12419,160.09,7551.42,111.76
2025-11-26,Rio de Janeiro,Operação C,13520,86.4,651858.41,514,3.81,12375,156.48,7544.66,109.25
2025-11-26,Curitiba,Operação A,13515,84.6,605412.74,715,5.3,12108,159.75,7156.18,111.62
2025-11-26,Curitiba,Operação B,12041,80.5,449172.44,365,3.04,11529,149.58,5579.78,104.44
2025-11-26,Curitiba,Operação C,8000,54.9,365634.16,279,3.5,7860,145.72,6660.0,101.78
2025-11-26,Belo Horizonte,Operação A,13224,87.3,534086.03,472,3.57,12502,151.48,6117.82,105.78
2025-11-26,Belo Horizonte,Operação B,10907,73.0,464668.05,314,2.88,10454,149.41,6365.32,104.33
2025-11-26,Belo Horizonte,Operação C,9991,58.3,468716.43,231,2.32,8349,171.37,8039.73,119.67
2025-11-26,Campinas,Operação A,8056,54.2,367143.27,248,3.08,7755,148.63,6773.86,103.88
2025-11-26,Campinas,Operação B,10200,68.7,421747.1,418,4.1,9830,148.47,6138.97,103.76
2025-11-26,Campinas,Operação C,7307,50.4,326481.65,253,3.47,7216,144.98,6477.81,101.26
2025-11-27,São Paulo,Operação A,20386,131.2,907487.99,705,3.46,18815,155.38,6916.83,108.35
2025-11-27,São Paulo,Operação B,15729,108.6,678384.08,435,2.77,15573,144.83,6246.63,101.0
2025-11-27,São Paulo,Operação C,14734,97.5,735669.39,797,5.41,13975,151.12,7545.33,105.43
2025-11-27,Rio de Janeiro,Operação A,16236,109.1,620470.79,685,4.22,15637,148.82,5687.17,103.83
2025-11-27,Rio de Janeiro,Operação B,14092,91.7,689368.66,400,2.84,13143,153.68,7517.65,107.22
2025-11-27,Rio de Janeiro,Operação C,10622,72.9,481015.19,418,3.94,10452,145.71,6598.29,101.63
2025-11-27,Curitiba,Operação A,12261,78.6,456049.72,346,2.83,11268,155.99,5802.16,108.81
2025-11-27,Curitiba,Operação B,10394,73.0,473544.8,387,3.73,10464,142.38,6486.92,99.33
2025-11-27,Curitiba,Operação C,11254,77.3,467166.95,502,4.47,11082,145.59,6043.56,101.55
2025-11-27,Belo Horizonte,Operação A,13012,79.5,574653.03,210,1.62,11400,163.67,7228.34,114.14
2025-11-27,Belo Horizonte,Operação B,12285,77.9,562718.48,242,1.97,11174,157.7,7223.6,109.94
2025-11-27,Belo Horizonte,Operação C,8053,56.7,311131.8,394,4.89,8128,142.03,5487.33,99.08
2025-11-27,Campinas,Operação A,10438,70.6,461443.45,412,3.96,10128,147.85,6536.03,103.06
2025-11-27,Campinas,Operação B,6365,45.0,231360.4,243,3.82,6451,141.44,5141.34,98.67
2025-11-27,Campinas,Operação C,7726,52.1,260257.43,251,3.25,7469,148.29,4995.34,103.44
2025-11-28,São Paulo,Operação A,20481,125.7,919094.17,498,2.43,18040,162.94,7311.81,113.53
2025-11-28,São Paulo,Operação B,17348,111.3,720484.02,326,1.88,15978,155.87,6473.35,108.57
2025-11-28,São Paulo,Operação C,13773,96.9,597536.97,489,3.55,13905,142.14,6166.53,99.05
2025-11-28,Rio de Janeiro,Operação A,16834,114.5,706010.31,801,4.76,16435,147.02,6166.03,102.43
2025-11-28,Rio de Janeiro,Operação B,13419,85.6,552937.1,362,2.7,12286,156.76,6459.55,109.22
2025-11-28,Rio de Janeiro,Operação C,12345,79.4,585336.19,577,4.68,11395,155.48,7371.99,108.34
2025-11-28,Curitiba,Operação A,11433,82.8,465609.43,292,2.55,11886,138.08,5623.3,96.19
2025-11-28,Curitiba,Operação B,10464,72.3,469937.83,181,1.74,10375,144.73,6499.83,100.86
2025-11-28,Curitiba,Operação C,8420,59.8,393622.45,219,2.61,8585,140.8,6582.32,98.08
2025-11-28,Belo Horizonte,Operação A,12015,81.7,554758.62,477,3.98,11733,147.06,6790.19,102.4
2025-11-28,Belo Horizonte,Operação B,10058,70.5,347912.56,371,3.7,10126,142.67,4934.93,99.33
2025-11-28,Belo Horizonte,Operação C,8585,65.0,318204.94,317,3.7,9337,132.08,4895.46,91.95
2025-11-28,Campinas,Operação A,10090,73.1,400610.75,204,2.03,10492,138.03,5480.31,96.17
2025-11-28,Campinas,Operação B,9592,71.1,423669.41,333,3.47,10211,134.91,5958.78,93.94
2025-11-28,Campinas,Operação C,8847,63.1,373741.61,189,2.14,9064,140.21,5923.0,97.61
2025-11-29,São Paulo,Operação A,14200,104.3,495010.53,471,3.32,13191,136.15,4746.03,107.65
2025-11-29,São Paulo,Operação B,15069,109.6,592839.45,335,2.23,13858,137.49,5409.12,108.74
2025-11-29,São Paulo,Operação C,13405,93.8,527500.79,383,2.86,11858,142.91,5623.68,113.05
2025-11-29,Rio de Janeiro,Operação A,13599,100.1,637984.44,341,2.51,12654,135.85,6373.47,107.47
2025-11-29,Rio de Janeiro,Operação B,12123,79.7,500567.26,448,3.7,10081,152.11,6280.64,120.26
2025-11-29,Rio de Janeiro,Operação C,10074,74.5,461794.61,376,3.74,9426,135.22,6198.59,106.87
2025-11-29,Curitiba,Operação A,12393,97.1,507474.39,456,3.69,12274,127.63,5226.31,100.97
2025-11-29,Curitiba,Operação B,10230,77.1,377101.74,383,3.75,9745,132.68,4891.07,104.98
2025-11-29,Curitiba,Operação C,7813,62.3,329161.13,213,2.73,7882,125.41,5283.49,99.12
2025-11-29,Belo Horizonte,Operação A,7708,72.2,377606.82,304,3.94,9132,106.76,5230.01,84.41
2025-11-29,Belo Horizonte,Operação B,8581,68.9,261685.07,250,2.92,8711,124.54,3798.04,98.51
2025-11-29,Belo Horizonte,Operação C,9242,66.3,411908.25,335,3.63,8391,139.4,6212.79,110.14
2025-11-29,Campinas,Operação A,10195,79.9,472444.0,325,3.19,10099,127.6,5912.94,100.95
2025-11-29,Campinas,Operação B,6722,55.3,253701.82,270,4.03,6997,121.56,4587.74,96.07
2025-11-29,Campinas,Operação C,5931,48.9,266034.65,223,3.76,6187,121.29,5440.38,95.86
2025-11-30,São Paulo,Operação A,16890,124.6,658499.78,601,3.56,15779,135.55,5284.91,107.04
2025-11-30,São Paulo,Operação B,12656,103.4,475631.47,374,2.96,13090,122.4,4599.92,96.68
2025-11-30,São Paulo,Operação C,13273,104.5,622921.36,414,3.13,13227,127.01,5960.97,100.35
2025-11-30,Rio de Janeiro,Operação A,15296,110.0,700715.3,582,3.81,13923,139.05,6370.14,109.86
2025-11-30,Rio de Janeiro,Operação B,13410,99.8,655133.73,295,2.2,12642,134.37,6564.47,106.07
2025-11-30,Rio de Janeiro,Operação C,10917,81.8,417618.05,432,3.96,10359,133.46,5105.36,105.39
2025-11-30,Curitiba,Operação A,9294,74.4,316029.91,441,4.75,9426,124.92,4247.71,98.6
2025-11-30,Curitiba,Operação B,10877,72.2,491768.75,419,3.86,9139,150.65,6811.2,119.02
2025-11-30,Curitiba,Operação C,7377,60.8,325265.85,253,3.44,7704,121.33,5349.77,95.76
2025-11-30,Belo Horizonte,Operação A,8278,70.8,315931.4,410,4.96,8962,116.92,4462.31,92.37
2025-11-30,Belo Horizonte,Operação B,11307,85.2,481630.38,365,3.23,10787,132.71,5652.94,104.82
2025-11-30,Belo Horizonte,Operação C,7860,54.8,389025.24,218,2.79,6938,143.43,7099.0,113.29
2025-11-30,Campinas,Operação A,8889,70.1,358395.98,395,4.45,8882,126.8,5112.64,100.08
2025-11-30,Campinas,Operação B,7069,52.3,317489.66,239,3.39,6624,135.16,6070.55,106.72
2025-11-30,Campinas,Operação C,7981,60.4,374057.66,182,2.28,7644,132.14,6193.01,104.41
